id_str,screen_name,location,description,protected,verified,followers_count,friends_count,statuses_count,created_at
2648567151,LeytonLujan,"Canelones, Uruguay ( Lagomar )","Esta cuenta es Frenteamplista.
#DeZurdaTeam",False,False,3598,2682,132182,2014-06-28 01:27:01
156331376,MarSolCentena,"Melo, C.Largo, Uruguay",🌱Tengo una huerta orgánica ♻️ Estudio MPI 📖 αмαηтε αραsισηα∂α ∂ε ℓα ℓεcтυяα 📚y mis colores son los del BOLSO y el FA!,False,False,378,1650,5568,2010-06-16 17:13:06
340663665,diegodelacurva,La Curva de Maroñas ,"El animador del juego (el condimentador) @Lamesa995  Alcalde del municipio X
@TvCiudadUy",False,True,303904,1716,119033,2011-07-23 02:15:57
926245677948162048,Cata_Lopez_07,,Catalina López l •Sonreír para sobrevivir• l 28/05/19 👫 l Nacional y nada más 💙🤍❤️ l 16 💫,False,False,130,235,804,2017-11-03 00:32:33
1890350455,Vanessa6rassi,,,False,False,918,573,37136,2013-09-21 14:15:54
105536890,bichovi,"Montevideo, Uruguay",bicho,False,False,197,425,2526,2010-01-16 17:10:45
889341990357348352,nakimendoza_,,♀,False,False,716,763,8836,2017-07-24 04:30:28
860419453,andresinca09,Uruguay,"Ciudadanos.
Partido Colorado.",False,False,984,539,13874,2012-10-03 22:07:37
1302011138171899904,medeiros_romina,,"Autentica, extrovertida y pasional. Amante del tenis,el básquet y los deportes en general. Futura abogada y de las buenas. Follow me !!!!",False,False,121,1055,383,2020-09-04 22:30:36
1249873608022863872,santiag88103885,,.,False,False,49,97,344,2020-04-14 01:34:40
759842427804889088,Aurora47972223,"Montevideo, Uruguay",hoy es el mejor día de mi vida,False,False,889,3310,8694,2016-07-31 20:05:26
1221244160625258496,copelia07,,,False,False,25,63,528,2020-01-26 01:32:04
888796482299670528,Beaconsecuente,"Montevideo, Uruguay",".....”historias que no acaban bien ni mal, transcurren no más”... SOMOS SEMILLA",False,False,444,329,6231,2017-07-22 16:22:49
868497385579786240,Marcelo22877648,"Montevideo, Uruguay",Nada especial,False,False,53,176,2428,2017-05-27 16:01:27
1227401878260068352,RominaPesce5,,"Profesional de la Salud. Me encanta la gestión 📝 Amo el campo y el interior 🚜🌾 . Opino lo q pienso, vivimos en democracia... Usa tapabocas 😷",False,False,8596,5359,6677,2020-02-12 01:20:08
1245372154478198784,SonCaras,,,False,False,85,175,1649,2020-04-01 15:28:01
781834970780270592,AdrianTomasina,Montevideo - Buenos Aires ,"Técnico en Marketing / Director Ejecutivo de @BiluMarketing / Docente / UDE / ADM / Universidad de Palermo

Mariana, Oli, Felipe y @ProgresoOficial son mi vida.",False,False,3139,3372,4079,2016-09-30 12:35:57
1236403838069899264,EvelynO81,"Montevideo, Uruguay","Egresada de UDELAR, amante del jazz, admiradora de Batlle y Ordoñez y Seregni. Escucho todas las campanas. Odio las aceitunas.",False,False,330,1226,1694,2020-03-07 21:30:32
585999759,CarolMelina1D,,✨ 20✨ 📚 Estudiante de Psicología 🧠 📍Mdeo-TyTres 📍 ✞ 📷 IG: carolmeliina33 😛,False,False,2190,1141,44622,2012-05-20 19:16:30
2740098442,Fede_Derquin,,,False,False,123,195,22028,2014-08-11 17:35:12
181255571,DANIELIBARBURU,Montevideo,Empecinadamente blanco y gran hincha Wilsonista de Luis Lacalle Pou  y Javier García del espacio40 del Partido Nacional.,False,False,3164,2428,142228,2010-08-21 18:29:28
446266773,dancolominas,Uruguay,Lo mejor siempre está por venir....! 😊,False,False,1233,1670,34487,2011-12-25 14:09:17
1107356304279040000,Edelwei62232963,,,False,False,42,56,20603,2019-03-17 19:01:31
143441308,Viettro_Violeta,"Palermo, Montevideo-UY",,False,False,16,169,702,2010-05-13 13:34:39
294630816,cesarvespe,"Treinta y Tres, Uruguay",Ingeniero Agrimensor-Dirección de Obras de la Intendencia de Treinta y Tres,False,False,491,357,10520,2011-05-07 13:56:57
226993577,AlbericoBarrios,"Montevideo, Uruguay","094401337 Periodista, Editor, Docente (r). Periodista durante 27 años: en 2 canales de tv, 3 diarios y 3 radios de Uruguay. barrios.alberico@gmail.com",False,False,5725,3486,171045,2010-12-15 16:39:13
233022894,Pablo1899,Montevideo ,Lo imposible solo cuesta un poco mas,False,False,237,429,5136,2011-01-02 02:08:32
50648495,dejacqueca,Montevideo,Adicta al ibuprofeno.,False,False,299,559,5115,2009-06-25 13:43:17
1283896611454812160,BenjaMaderoBeck,"Montevideo, Uruguay",Principiante en twitter. Viví en Barcelona por 4 años de 2015/19 cansado de 15 años del FA. Amante del rugby y sus valores. Jugué 3 años en Barcelona Rugby.,False,False,83,199,1239,2020-07-16 22:49:52
2897509809,Graciela_Ghemi,,,False,False,25,104,918,2014-11-29 15:23:45
1852728751,jmartinx49,"Melo/Montevideo, Uruguay.",Is not changa...,False,False,780,495,12045,2013-09-10 22:58:55
436385207,AndEtcheverry,Montevideo-Uruguay,Orgulloso militante del Partido Nacional - Eterno idealista -,False,False,1452,1217,6603,2011-12-14 03:55:52
3566407097,BlancaUran,,,False,False,64,193,2991,2015-09-06 13:08:42
165617088,annibrun1976,,,False,False,139,534,3571,2010-07-12 02:41:46
1183879157501104128,Eduardo03199510,,,False,False,664,1735,11852,2019-10-14 22:56:29
322950595,mauroaya,Tacuarembó Uruguay,"A wizard is never late, nor is he early, he arrives precisely when he means to - snap mauricioaya",False,False,585,346,9654,2011-06-24 00:52:04
1165357151302422528,40_casa_prado,,,False,False,79,32,828,2019-08-24 20:16:24
2461886592,RomiiChiii,"Montevideo, Uruguay",Estudiante de Fisioterapia♥️ Oro y carbón 💛🖤,False,False,93,373,551,2014-04-24 16:22:30
742500933951750144,SantiagoN1976,"Scottsdale, AZ",International Agent Awesome-Ville Native,False,False,1091,1836,173393,2016-06-13 23:36:32
1546792392,BradPitOCorto,,SI VIS PACEM PARA BELLUM. Atiendo CIPAYOS.,False,False,1391,4999,8017,2013-06-25 22:44:46
2323879174,Cristicamejo,"San Jacinto, CA","sonrie  apesar de todo , 
cree en ti , ten fe , este año 2020 
también pasará ❤",False,False,50,299,560,2014-02-04 12:47:35
2455442891,evitafeminis,"Soriano, Uruguay",THINK PINK 🌸 GO GREEN 🌱 RRPP @YGriegaCardona                  #autumnteam 🍁,False,False,2352,1515,11831,2014-04-02 17:00:56
1069442114042384384,maticalvette,Nueva Helvecia,,False,False,82,308,87,2018-12-03 04:04:04
1621013971,jorgetroccoli,,"Microscopista,
 opinologo,manya a muerte y algunos defectos mas.Es lo que hay Valor¡¡¡¡",False,False,794,1723,3723,2013-07-25 18:22:30
1455185364,caroladuarte11,"Montevideo, Uruguay","Uruguaya 🇺🇾
Mamá de Mel 🐶",False,False,1187,92,42428,2013-05-24 20:43:14
2600967636,LeeLukk,"Montevideo, Uruguay",kmd,False,False,220,822,9307,2014-07-03 04:09:11
2963058135,sprem1959,,,False,False,387,396,8723,2015-01-06 00:45:41
434884058,waldande,Solymar,"Carbonero, Olimpista, agradecido de la vida. Serás eterno como el tiempo y florecerás en cada primavera...",False,False,64,184,695,2011-12-12 12:39:04
808266098,CesarOLIVERA8,"Montevideo, Uruguay",,False,False,1073,2022,46328,2012-09-07 05:49:55
2646023662,lomarcos8,"Montevideo, Uruguay","Transitando el camino de los logros, transitando el camino del amor 💞💞💗",False,False,158,161,9301,2014-06-27 05:11:39
123436530,marina382,Montevideo - Uruguay,"Madre y abuela. Profe egresada de IPA, con 40 años de trabajo en liceos públicos de Montevideo e interor. Felizmente jubilada.",False,False,953,421,42038,2010-03-16 03:02:03
152342002,BoliArosteguy,"San Jose, Uruguay","Ing. Agr. de profesión y por convicción , me gusta la gente sencilla del campo, reserva de valores y de la identidad del ser Uruguayo. Edil (S) Partido Nacional",False,False,422,201,4180,2010-06-05 17:46:38
64931316,jdanieldiaz,San José - Uruguay,"Papá de Clarita, Nachito y Juancito. Programador, emprendedor. Cofundador en @AvanceSoftware, @FixbeepApp y @AvanceUruguay. Docente en @UTU_Uruguay y @UTECuy.",False,False,810,830,21074,2009-08-12 04:04:10
1735790462,zoecabrd,"Montevideo, Uruguay",Ahogada en una taza de té ☕,False,False,613,101,24691,2013-09-06 17:35:13
4824923643,tisgustavo,"Montevideo, Uruguay",,False,False,7440,7296,107493,2016-01-18 18:59:46
1072937724724822016,FlaviaLpez12,"Montevideo, Uruguay","- Chica Migraña
- Acuariana
- Mamá de Tommy  👩‍👦
-  Trotsky Vengaran ⚡
- Hincha de Nacional en las buenas y en las malas 
¡NI OLVIDO NI PERDÓN!",False,False,245,586,1403,2018-12-12 19:34:22
1193312444527067136,urucap1,,Uruguay,False,False,14,109,69,2019-11-09 23:40:43
2642429446,alvezpat,,"Madre orgullosa de sus hijos, esposa de un hombre excepcional, amante de la vida, del deporte (Malvin y Peñarol) y Abogada de vocación.",False,False,992,1387,45843,2014-06-26 01:31:03
719361093248925696,pedrolarok,"Maldonado, Uruguay",Muchacho en proceso deconstructivo. Generalmente digo lo que pienso. Amor por los animales. Las mujeres y los niños primero 💪🏻💜 Rengueo con la zurda. FCS📚,False,False,231,106,8060,2016-04-11 03:07:04
1178519570451185664,math5115,"Montevideo, Uruguay",,False,False,10,66,30,2019-09-30 03:59:01
143320580,marurosello,Montevideo - Uruguay,"Mamá de Clara🤷‍♀️ y Pancho 🐶. Militante Colorada x convicción y de ❤.  Diputada por el Partido Colorado, (Mdeo),  Ciudadanos. 
 Batllista/feminista.",False,False,3180,1203,17330,2010-05-13 04:40:07
152274445,DiEgO_Wasowski,montevideo/uruguay,Coloreo barbaro / Youtubedidacta.,False,False,105,89,2525,2010-06-05 14:30:34
1965096469,isa_bellaa1,Uruguay,💎 Realizo Pestañas Pelo a pelo; lifting; lifting + tinte; volumen 2D y 3D. Consultas md💎,False,False,2465,1799,70660,2013-10-16 16:05:34
937383450,guillerminameir,Salto ,,False,False,171,415,5982,2012-11-09 17:30:00
321052188,Herrerismo,"Montevideo, Uruguay","Sector político del Partido Nacional, inspirado en la vida y trayectoria del Dr. Luis Alberto de Herrera. [Cuenta oficial]",False,False,25704,1211,234362,2011-06-20 23:22:34
229129761,bolsoycallejero,República de Villa Española,militante de shrek / hincha del fabuloso de manzana,False,False,305,219,17221,2010-12-21 16:13:41
3130033697,Tomas_Casaretto,,"Presidente Juventud Montevideo.
Blanco y Herrerista de la 404.
https://t.co/KvY42yNd92. Champagnat Rugby🏉
CDJ Montevideo",False,False,2351,800,13835,2015-03-30 22:08:03
161480227,CarlosRydstrom,"Montevideo, Uruguay","Colorado, Bolso y Laziale. Ingeniero Agrónomo, sirviendo como Director de Desarrollo Rural del @MGAPuruguay. “El soñador que no se cansa no fracasa” @la30uy",False,False,2943,967,5892,2010-06-30 23:45:11
4460502562,nnicol_r,"Montevideo, Uruguay",todo con amor 🦋,False,False,979,777,33097,2015-12-12 15:05:46
514043429,conscivit_aeter,URUGUAY,"24~geminis~Harry Potter~me chupa un huevo lo que pienses~lectora compulsiva~FA

''Tratando de encontrar la luz me hundí mas en mi oscuridad",False,False,433,1086,5671,2012-03-04 06:58:45
853315111,andresblond,,"Abogado. Consultor. Contratado por el BID. Abierto, antidogmático, libre, Me gustan los deportes, música, cine, leer, la buena comida. Charlista infatigable",False,False,1620,1783,11124,2012-09-29 17:46:47
1300647143796027392,contratodos1891,,"Los carboneros estamo todo acá
poniendo huevo nunca te vamo a defraudar, dale Peñarol, Peñarol 

canten putoo'",False,False,62,124,641,2020-09-01 04:10:57
808775210,WalterHLascano,"Las Piedras, Canelones Uruguay","Miembro de ASIS, Concejal Municipio Las Piedras. Lista 400 Partido Nacional",False,False,534,1124,3586,2012-09-07 12:24:31
1347411499,gcperiodismo,Uruguay,"Licenciado esponja del saber... a veces me lo quedo, otras veces lo comparto.",False,False,41,393,155,2013-04-12 18:00:43
4605759021,Guii_daaa,,Puta vida-Amo vivir entre historias.👩‍💻🧙‍♀️,False,False,43,170,303,2015-12-26 01:37:52
1276870425134465024,pelaezcande_,Atlantida ,,True,False,425,289,10091,2020-06-27 13:30:20
709363249,FaleroAndres,,,False,False,636,1106,6642,2012-07-21 18:14:08
75447857,midesuy,República Oriental del Uruguay,Twitter oficial del Ministerio de Desarrollo Social de Uruguay,False,True,49980,224,14678,2009-09-19 02:14:13
119449145,tozurdo,Uruguay -. Canelones,"La verdad aunque duela. 
prioridades:
familia, Uruguay, frente amplio, amigos, selección, Peñarol,",False,False,1289,3437,41013,2010-03-03 17:52:06
3296917049,Milenitaa_23,,All you need is love ❤,False,False,22,68,46,2015-05-24 19:01:08
2588837436,nachorossi09,,"Padre orgulloso de Matias y Joaquín. Nacional, Ramones y Frenteamplio. Gordo de alma.",False,False,550,1078,15191,2014-06-26 04:41:30
899835452,SunnFlowerssLu,,"It's gonna be a good, good, life
That's what my therapist say
Everything's gonna be alright...",False,False,978,972,53860,2012-10-23 12:46:46
1023190152166952960,jimostanford,"Uruguay 🇺🇾, France 🇫🇷","Writer, teacher, photographer, screenwriter. Born on Halloween 🎃! AFP France. Books, films, John Waters and Bauhaus. Professeur de français 🇨🇵",False,False,364,551,10453,2018-07-28 12:55:17
1131710194273144832,facu_marfetan,"Montevideo, Uruguay ","Socio #100782 del Club Nacional de Football 
19🦁 
PaleoLibertario ✝️ 
Isaias 41: 10",False,False,363,831,11674,2019-05-23 23:55:11
348141124,NachoCoachUru,,"Enfermo de varios deportes. DJ por eleccion. One day you'll leave this world behind, so live a life you will remember!",False,False,501,664,8874,2011-08-03 23:13:30
885295581962407936,vulvaradical,"Uruguay, Montevideo","feminista radical y lesbiana. 
fan d los gatitos y de politizar todo. 
bailo y actuó en carnaval",False,False,184,131,2381,2017-07-13 00:31:29
1297321318757666816,LuciaPimienta02,,Twitter botón que me bloqueó la otra cuenta,False,False,250,288,269,2020-08-22 23:54:50
156462664,valenp1184,,,True,False,101,232,1469,2010-06-17 00:57:56
933130296387567616,yamipsandes,"Rivera, Uruguay","O en una de esas, como decía el peyote estoy mal de la cabeza
• Sagitariana con ascendente en escorpio ♐😎 •",False,False,419,498,14005,2017-11-22 00:29:34
156245580,CHARRUA10,Montevideo,"#4Mundiales 1924/28/30/50 #CampeóndeCampeones1980 #15CopasAMÉRICA #FUERZA #GARRA #CORAZÓN @CHARRUA10
#20Títulos
#URUGUAYelREYdeAMÉRICA
VIVA SIEMPRE #PEÑAROL",False,False,3640,4985,238613,2010-06-16 11:56:43
500856396,xvicxg,,Estudiante (online) de arquitectura. Fadu🤘🏻.,False,False,144,366,16823,2012-02-23 14:53:55
2252535374,mapal_uru,"Ciudad de la costa, Canelones","MUJER. Hija, hermana, madre, amiga, pareja, prima, arquitecta... Y un montón de cosas más.

*El camino es la recompensa*",False,False,1541,3381,7015,2013-12-18 21:00:27
865570382,gomez19_sophie,"Colonia, Uruguay","Sofia Tabó ♡19 de abril de 1998♡

Estudiante de Trabajo Social 💜

Del glorioso AGUADA💚❤

 Mi emprendimiento en ig: @panterarosa_uy siganme 🙏",False,False,1689,1323,106654,2012-10-07 01:19:10
301729360,FloooFlores,Montevideo Uruguay ,"Breve descripción, escorpiana ♏️ paraguaya, 27 primaveras, Disfruto de las pequeñas cosas de la vida Soy Feliz!",False,False,226,202,8614,2011-05-19 23:36:22
124640849,RosarioHP,"Montevideo, Uruguay",Mother of cat’s and dog’s. La peor de la clase de CrossFit,False,False,279,566,3782,2010-03-20 02:43:24
1688800850,GermanPerna21,"Montevideo, Prado ",6/9/16 - 23/5/20 🎭 @pochoneta,False,False,482,223,37955,2013-08-21 17:13:25
464305751,guanderwhy,esa mitad bolche ,me parece cualquiera,False,False,1337,894,73332,2012-01-15 02:54:20
1689548378,LucaGiacosa,,Estudiante de Medicina - UdelaR. Militante del FA y fan de los buenos días.,False,False,458,198,1286,2013-08-22 00:08:11
2355476059,gervasiOriental,"Canelones, Uruguay",,False,False,1974,4988,180582,2014-02-21 23:34:01
196554333,Lahamgatt,"Montevideo, Uruguay","#YoNoLosVote somos🌱🌱🌱

xq nadie es más que nadie",False,False,1718,587,48173,2010-09-29 11:39:22
921960037,Diego__RS,"Montevideo, Uruguay",Edil de Montevideo - Partido Nacional - Lista 404 - Aire Fresco,False,False,14194,98,17499,2012-11-02 22:55:11
1119368944496861184,quesoymortadela,,Un Peñarol sin damianismo es invencible,False,False,1745,100,1921,2019-04-19 22:35:28
211525225,LeandroUretaOk,Montevideo,"Redactor creativo y comediante. Amante de la Cerveza @VolcanicaUy Columnista satírico en #LegítimaDefensa Cinéfilo, hincha de @Nacional y con muchos TOC´s.",False,False,5882,179,4818,2010-11-03 14:13:22
2480246383,TelemundoUY,"Montevideo, Uruguay","La noticia como nunca la viste en @teledoce. Lunes a viernes - 7:00, 12:30 y 18:55. Sábados y domingos - 19:00. En Facebook https://t.co/ODE2oLCQZX",False,True,202078,529,107970,2014-05-06 19:04:04
286908017,vickylarrosa,Montevideo (Uruguay),16 de Diciembre (26) https://t.co/YhSr5W9BPq.F   Pablo Alborán y su música son lo mejor de la galaxia 🎶 😍♥  Sagitariana ♐  🐱LSNBMAF,False,False,295,1241,7229,2011-04-23 23:19:17
850138886865113088,martinpy_21,"Montevideo, Uruguay","De vaso siempre lleno y corazón vacío 🍻 




    snap: martinpy123",False,False,185,179,21458,2017-04-07 00:11:20
118539891,danielghis,"montevideo, uruguay",,False,False,784,604,91196,2010-03-01 00:51:19
2205537907,Uruguash0o,"Montevideo, Uruguay",De buenas intenciones está plagado el camino al infierno,False,False,235,711,1746,2013-11-20 20:15:32
2649513589,Pucsilos,Pasando la percha azul,"Stockolmo, Prado. Peñarol, Rock and Roll y fiebre.",False,False,546,564,18381,2014-07-15 23:53:41
204549750,mizugarra,,,False,False,43,113,1224,2010-10-18 23:23:38
580810358,Gmeznan,,"Cr., Ec., 
Ex docente 
Padre cansado del populismo en latinoamerica. Uruguay-Argentina.",False,False,5379,4647,30564,2012-05-15 11:41:55
892171896,pelinklein,,,False,False,128,928,4359,2012-10-20 01:06:19
1708582518,EliasLorenzo10,,FMED - FISIOTERAPIA - UdelaR 🇺🇾,False,False,1887,2317,9590,2013-08-29 00:23:37
991077564075724800,JuanHryb1,"Montevideo, Uruguay",ex grafico,False,False,119,514,2821,2018-04-30 22:11:19
927642125877104640,Fiorella_73,"Montevideo, Uruguay","La lucha será feminista o no será. No hay mejor medio que el deporte. 
Escribo en https://t.co/f3cM1roTIg  https://t.co/nK6bB7DNKo",False,False,256,804,1560,2017-11-06 21:01:32
2595294848,lubmd,Las Piedras,"Farmacéutica. 🏐🎭


Colectivo Elepé ✊🏾



🐰🐶",False,False,703,639,26601,2014-06-29 20:48:31
921879852533403648,Lautaro_Dorelo,Zurdoguay,"Memoria, verdad y justicia.
Socialista, progresista, anti imperialista y frenteamplista.",False,False,225,662,5767,2017-10-21 23:24:19
876915130407243776,majlopez947,Uruguay departamento de Flores,,False,False,251,1011,22218,2017-06-19 21:30:34
1021582963929174016,mayomensa,uruguay,no te emociones si te digo de hacer algo porque diez minutos antes te voy a cancelar,True,False,396,318,13805,2018-07-24 02:28:53
1104345317527441408,ruloton,,Vos sabés que si,False,False,170,447,762,2019-03-09 11:36:56
919905759193976832,santod_julio,Tacuarembo.,"Manya, Blanco y loco con mis nietos.",False,False,1643,4847,34814,2017-10-16 12:39:58
162750084,tami_chann,,"I have horrible feeling I am a greedy, perverted, selfish, apathetic, cynical, depraved, mannish looking woman who can’t even call herself a feminist.",False,False,326,550,11230,2010-07-04 15:33:10
55737993,menendez012002,"Montevideo, Uruguay",MDESalud U de Montevideo.Médica Esp. en Med.Interna Med.Fliar y Comun. Emergencia UDELAR Cesación de tabaquismo U de Valencia.Fondo de Retiro Médico . CASEMED.,False,False,2618,5000,76516,2009-07-11 02:47:07
2873169544,MatiLopezB,"Juan Lacaze, Uruguay",Lo que tengo y mucho más por mis seres queridos. Mereces lo que sueñas. Nacional 🇫🇷 Vélez 🇮🇹 y Cerati 🎸,False,False,575,566,34416,2014-11-12 01:00:09
3339654801,BeluaraujoVaz,"Montevideo, Uruguay",🤙🏾,False,False,748,506,8471,2015-06-21 19:43:48
4342976147,fmartinezmassa1,,"Abogado
Director General de Secretaría del Ministerio de Defensa",False,False,567,712,7658,2015-12-01 19:43:49
514442897,Gallet_itaa,Uruguay,Felisssidá y fresah para todoos 👸🏼🌈🍓,True,False,262,200,19492,2012-03-04 15:14:07
140914323,GuilleCard,"Canelones, Uruguay",,False,False,76,307,4335,2010-05-06 17:55:31
2539910808,Beatriz99602585,"Montevideo, Uruguay",,False,False,248,1033,15254,2014-06-01 15:55:05
129572509,reheavyrejodida,"Montevideo, Uruguay",A veces digo lo que pienso y otras me quedo callada para no escuchar las pelotudeces que ustedes responden.,False,False,1026,625,106381,2010-04-04 19:07:54
2321612448,SabelinaBlue,"Montevideo, Uruguay","La familia, la sociedad, la cultura, nos pone en un molde, cuando nos salimos del molde, empieza la curación. Alejandro Jodorowsky.",False,False,495,987,21302,2014-02-01 01:56:39
2287150754,SantiiMedrano,"Ciudad de la costa, Uruguay",Ig: santiimedrano,False,False,755,629,25196,2014-01-11 20:36:08
235419299,escorpiona_78,Montevideo Uruguay,,False,False,300,1120,5550,2011-01-08 03:58:15
3350892196,PMoreno2224,Uruguay,"Dios, Patria y Familia. El resto con  buen animo y actitud positiva se va llevando bien!!",False,False,395,1791,22703,2015-06-29 15:28:00
385050279,SirRangerVerde,"Las Toscas, Canelones",Bancando la estocada en base a Sertralina. Asocio capítulos de los Simpsons y dichos de mi abuela a todo lo que pasa.,False,False,953,2132,29704,2011-10-04 19:47:38
1308778152,variserra,"Montevideo, Uruguay",Not today 👩🏻🤘🏽,False,False,42,228,1165,2013-03-27 22:35:00
2440429223,gfpatano,"Montevideo, Uruguay",mi pasión... entrenar en tiro deportivo a quien quiera saber como es el deporte del tiro. loquito que quiera manejar armas abstenerse,False,False,48,78,2644,2014-03-27 18:26:45
263960232,algialmar,"Montevideo, Uruguay",,False,False,345,999,18619,2011-03-11 02:12:09
1044220805725466624,elmundoesansi,,🌵,False,False,180,592,8888,2018-09-24 13:43:35
841804423454171136,maleodie," Maldonado , Uruguay","Licenciada en Enfermeria.
Gestion Serv de Salud
           Control de Infecciones 
Cuidado de Pte Critico
Docente en UNIFA.",False,False,172,224,28638,2017-03-15 00:13:09
3293679279,flasuava,"Montevideo, Uruguay",C💛A💛P.,False,False,106,438,266,2015-05-22 06:12:43
407705263,JBarriosBove,"Montevideo, Ururguay",Padre de dos hermosos hijos; Abogado; Edil del @PNacional por Montevideo.,False,False,2939,813,16773,2011-11-08 12:25:05
1251427071399731200,danielr69970122,,pelotudeando,False,False,15,51,268,2020-04-18 08:27:38
1215017124898447360,Danybet4,"Montevideo, Uruguay",,False,False,35,173,1010,2020-01-08 21:07:39
2868324023,AnaLauraRodrgu7,Montevideo,Siempre Frenteamplistas y 609 en el corazón 💪,False,False,130,138,2372,2014-11-09 02:21:05
924751642406334464,carbonero_dario,,,False,False,139,242,11741,2017-10-29 21:35:47
3239239354,RobainaFelipe,Uruguay,"Mezcla de nerd, hippie y uruguayo",False,False,335,1146,4105,2015-05-06 17:50:21
162789053,ccatalina_1,"Montevideo, Uruguay","vegetariana, boluda y feminista (sobretodo boluda), le pido perdón a mi perro cuando le piso la cola 🤷🏼‍♀️",False,False,529,387,40216,2010-07-04 17:48:36
158168766,migueloblasco,"Solymar, Canelones","Carpintero de organizaciones sociales y Políticas publicas Deporte Comunitario. Cristiano, frenteamplista. Integrando lista 982 del FA. 4 hijos,4 nietos",False,False,714,398,6930,2010-06-21 23:55:23
1353430718,CandelaFelina,MONTEVIDEO,CON ESFUERZO Y TRABAJO SE LOGRA TODO!!!,False,False,67,218,7617,2013-04-15 04:14:39
3236099775,WalterTechera79,,,False,False,94,496,20798,2015-05-05 15:55:45
1269332997209296896,Mariela08251251,"Tacuarembó, Uruguay",,False,False,590,914,3134,2020-06-06 18:19:17
1250049732,MauroLanfranco,"Montevideo, Uruguay","Facultad de Derecho, Partido Nacional. Comisión Departamental de Jóvenes de Montevideo (s) por @ESPACIOCUARENTA @TodosUy. Concejal Vecinal (s) CCZ5// Bohemio",False,False,1051,1559,6874,2013-03-07 21:14:53
2590459592,Monis_GF,,"Siempre de izquierda
 x convicción,
siempre del lado soleado
x eleccion",False,False,244,253,5959,2014-06-27 00:05:41
544587464,camp_15,"Miami, FL","Uruguayo🇺🇾! Padre de 4 princesas 💖! hincha de unos de los equipos más importante de mi país, socio #21000 , del danubio f.c. 🏁🏳🏴♔",False,False,230,1376,10474,2012-04-03 20:59:56
2398342369,ElTerrunio,"Colonia, Uruguay, Ruta 1, Km. 139","Lugar de encuentro para gente amiga en entorno campero.
Bicherío, libros, fotos, pensamientos. 
Los dueños, ""blancazos"" por tradición y convicción.",False,False,3276,3333,11111,2014-03-19 19:16:25
305163983,flylikeab1rd,"Focaland, Uruguay",Mamá de un michi🐾. Pichón de Contadora. Alguna vez estudié actuación. No estamos todas. Centro-izquierda.,False,False,297,422,4646,2011-05-25 19:11:32
51648209,cdanmatt,"Montevideo,Uruguay",,False,False,531,3599,11012,2009-06-28 04:18:21
3298852570,GoitiaHumberto,,,False,False,95,328,7892,2015-05-26 04:39:53
2332268251,globosaloncafe,Cañada Grande,la mayor prisión es el miedo a la opinión de los giles....!,False,False,362,1311,5538,2014-02-07 18:46:20
3926886119,LoreleyLopez70,,Serás Eterno Como el Tiempo y Floceras en cada Primavera🖤💛🖤💛,False,False,422,328,10989,2015-10-11 10:30:43
1633697514,anucha_clara,"Montevideo, Uruguay",Al mundo le falta amor y le sobra plata.,False,False,476,288,16909,2013-07-30 20:08:54
1160729997478440960,DinelloRodrigo,Uruguay 🇺🇾 ,"Facultad de Veterinaria 🐎🐄🐑🐏🐐🐂🐃🐖 //Sagitario ♐️ //"" Con postes podridos no se hacen corrales""// 📍Cerro Chato Treinta y Tres",False,False,210,588,2891,2019-08-12 01:49:31
198848236,NachoCuenca,"Montevideo, Uruguay",Blanco | Wilsonista | Director Alterno en Instituto Nacional del Cooperativismo 🇺🇾,False,False,1281,918,3785,2010-10-05 12:10:16
1925510893,Vanealonso15,Uruguay,Never forget where you came from or what you're chasing. Actress https://t.co/PGURjcC5dt https://t.co/raOtIORi3S,False,False,171,170,3825,2013-10-02 03:17:27
877178585949380608,majorodriguez31,,,False,False,487,490,2658,2017-06-20 14:57:26
162518769,germanramones,tala canelones,,False,False,268,666,1565,2010-07-03 22:48:43
901715150117511168,cami_andrada16,Uruguay,20|👩🏼‍💼Fcea | 18.08.17,False,False,181,207,1418,2017-08-27 07:56:59
1175210170932240384,Sebasti10678449,Uruguay,"Soy Heterosexual - Nacido el 30 de Julio - Signo : Leo - Hincha de Nacional - No fumo ni tomo alcohol - Me gustan : La Música , Bailar , Comer,Viajar, La Compu",False,False,7,43,1984,2019-09-21 00:50:44
1182081912296415232,Pablotorresbol1,la curva durazno 🇺🇾🇺🇾🇺🇾,todo,False,False,31,127,2297,2019-10-09 23:54:49
2858137335,sebent60,"Montevideo, Uruguay","Manya, papá orgulloso. #Peñarol #MMA #4FA #heavymetal #Tatuajes #DC #Marvel",False,False,529,634,10437,2014-11-03 03:31:36
354637562,FabioMontossiok,"Tacuarembó, Uruguay",Ing. Agr. PhD. Investigador Principal Referente de INIA Uruguay. Consultor. Comentarios bajo mi responsabilidad.,False,False,3829,1302,15322,2011-08-14 02:03:20
1192477895677140992,MarthaG17982283,,"VEO -OIGO- HABLO = PIENSO Derribo la teoria de los monos ""sabios"" Resulta peligrosa.",False,False,303,148,39950,2019-11-07 16:24:44
1061768423439589376,kamba_lucy, De🇵🇾 a Montevideo Uru🇺🇾,Universidad de la República 🏥,False,False,446,1280,9869,2018-11-11 23:51:33
965670048005349376,antonio47074983,"Montevideo, Uruguay",,False,False,357,771,41760,2018-02-19 19:30:55
